Time(s),Altitude(ft),p,q,r,phi,theta,psi,Vertical Velocity(ft/s)
5.546906153,-2127.594352,0,-6.83E-16,0,0,90,0,-304.6369507
5.551907872,-2129.116313,0,-6.87E-16,0,0,90,0,-304.3920901
5.556909591,-2130.63705,0,-6.89E-16,0,0,90,0,-304.1473642
5.56191131,-2132.156564,0,-6.92E-16,0,0,90,0,-303.902773
5.566913029,-2133.674855,0,-6.95E-16,0,0,90,0,-303.6583162
5.571914747,-2135.191925,0,-6.97E-16,0,0,90,0,-303.4139935
5.576916466,-2136.707774,0,-6.99E-16,0,0,90,0,-303.169805
5.581918185,-2138.222403,0,-7.01E-16,0,0,90,0,-302.9257503
5.586919904,-2139.735812,0,-7.03E-16,0,0,90,0,-302.6818292
5.591921623,-2141.248002,0,-7.05E-16,0,0,90,0,-302.4380417
5.596923341,-2142.758974,0,-7.06E-16,0,0,90,0,-302.1943875
5.60192506,-2144.268729,0,-7.07E-16,0,0,90,0,-301.9508665
5.606926779,-2145.777266,0,-7.09E-16,0,0,90,0,-301.7074784
5.611928498,-2147.284587,0,-7.09E-16,0,0,90,0,-301.4642231
5.616930217,-2148.790693,0,-7.10E-16,0,0,90,0,-301.2211003
5.621931935,-2150.295583,0,-7.11E-16,0,0,90,0,-300.9781101
5.626933654,-2151.799259,0,-7.11E-16,0,0,90,0,-300.735252
5.631935373,-2153.301722,0,-7.11E-16,0,0,90,0,-300.492526
5.636937092,-2154.802972,0,-7.11E-16,0,0,90,0,-300.2499319
5.641938811,-2156.303009,0,-7.11E-16,0,0,90,0,-300.0074696
5.646940529,-2157.801835,0,-7.10E-16,0,0,90,0,-299.7651387
5.651942248,-2159.299449,0,-7.09E-16,0,0,90,0,-299.5229392
5.656943967,-2160.795854,0,-7.09E-16,0,0,90,0,-299.2808709
5.661945686,-2162.291048,0,-7.08E-16,0,0,90,0,-299.0389336
5.666947405,-2163.785034,0,-7.06E-16,0,0,90,0,-298.7971271
5.671949123,-2165.277811,0,-7.05E-16,0,0,90,0,-298.5554513
5.676950842,-2166.769381,0,-7.04E-16,0,0,90,0,-298.3139059
5.681952561,-2168.259743,0,-7.02E-16,0,0,90,0,-298.0724908
5.68695428,-2169.748899,0,-7.00E-16,0,0,90,0,-297.8312058
5.691955999,-2171.23685,0,-6.98E-16,0,0,90,0,-297.5900508
5.696957717,-2172.723595,0,-6.96E-16,0,0,90,0,-297.3490256
5.701959436,-2174.209135,0,-6.93E-16,0,0,90,0,-297.1081299
5.706961155,-2175.693472,0,-6.91E-16,0,0,90,0,-296.8673637
5.711962874,-2177.176606,0,-6.88E-16,0,0,90,0,-296.6267267
5.716964593,-2178.658537,0,-6.85E-16,0,0,90,0,-296.3862188
5.721966311,-2180.139266,0,-6.82E-16,0,0,90,0,-296.1458397
5.72696803,-2181.618794,0,-6.79E-16,0,0,90,0,-295.9055894
5.731969749,-2183.097121,0,-6.75E-16,0,0,90,0,-295.6654677
5.736971468,-2184.574249,0,-6.72E-16,0,0,90,0,-295.4254743
5.741973187,-2186.050177,0,-6.68E-16,0,0,90,0,-295.1856091
5.746974905,-2187.524906,0,-6.65E-16,0,0,90,0,-294.945872
5.751976624,-2188.998437,0,-6.61E-16,0,0,90,0,-294.7062627
5.756978343,-2190.470771,0,-6.57E-16,0,0,90,0,-294.4667811
5.761980062,-2191.941909,0,-6.52E-16,0,0,90,0,-294.2274271
5.766981781,-2193.41185,0,-6.48E-16,0,0,90,0,-293.9882003
5.771983499,-2194.880595,0,-6.43E-16,0,0,90,0,-293.7491008
5.776985218,-2196.348146,0,-6.39E-16,0,0,90,0,-293.5101282
5.781986937,-2197.814502,0,-6.34E-16,0,0,90,0,-293.2712825
5.786988656,-2199.279665,0,-6.29E-16,0,0,90,0,-293.0325635
5.791990375,-2200.743635,0,-6.24E-16,0,0,90,0,-292.7939709
5.796992094,-2202.206412,0,-6.19E-16,0,0,90,0,-292.5555046
5.801993812,-2203.667998,0,-6.14E-16,0,0,90,0,-292.3171645
5.806995531,-2205.128393,0,-6.09E-16,0,0,90,0,-292.0789504
5.81199725,-2206.587597,0,-6.03E-16,0,0,90,0,-291.8408621
5.816998969,-2208.045612,0,-5.98E-16,0,0,90,0,-291.6028995
5.822000688,-2209.502437,0,-5.92E-16,0,0,90,0,-291.3650623
5.827002406,-2210.958074,0,-5.86E-16,0,0,90,0,-291.1273504
5.832004125,-2212.412523,0,-5.81E-16,0,0,90,0,-290.8897637
5.837005844,-2213.865784,0,-5.75E-16,0,0,90,0,-290.6523019
5.842007563,-2215.317859,0,-5.69E-16,0,0,90,0,-290.414965
5.847009282,-2216.768748,0,-5.63E-16,0,0,90,0,-290.1777526
5.852011,-2218.218451,0,-5.57E-16,0,0,90,0,-289.9406648
5.857012719,-2219.666969,0,-5.50E-16,0,0,90,0,-289.7037012
5.862014438,-2221.114304,0,-5.44E-16,0,0,90,0,-289.4668618
5.867016157,-2222.560455,0,-5.38E-16,0,0,90,0,-289.2301463
5.872017876,-2224.005422,0,-5.31E-16,0,0,90,0,-288.9935547
5.877019594,-2225.449208,0,-5.25E-16,0,0,90,0,-288.7570867
5.882021313,-2226.891811,0,-5.18E-16,0,0,90,0,-288.5207421
5.887023032,-2228.333234,0,-5.12E-16,0,0,90,0,-288.2845209
5.892024751,-2229.773476,0,-5.05E-16,0,0,90,0,-288.0484228
5.89702647,-2231.212538,0,-4.99E-16,0,0,90,0,-287.8124477
5.902028188,-2232.650421,0,-4.92E-16,0,0,90,0,-287.5765954
5.907029907,-2234.087126,0,-4.85E-16,0,0,90,0,-287.3408657
5.912031626,-2235.522652,0,-4.78E-16,0,0,90,0,-287.1052585
5.917033345,-2236.957001,0,-4.72E-16,0,0,90,0,-286.8697736
5.922035064,-2238.390173,0,-4.65E-16,0,0,90,0,-286.6344109
5.927036782,-2239.822169,0,-4.58E-16,0,0,90,0,-286.3991702
5.932038501,-2241.252989,0,-4.51E-16,0,0,90,0,-286.1640513
5.93704022,-2242.682634,0,-4.44E-16,0,0,90,0,-285.9290541
5.942041939,-2244.111105,0,-4.37E-16,0,0,90,0,-285.6941784
5.947043658,-2245.538402,0,-4.31E-16,0,0,90,0,-285.459424
5.952045376,-2246.964526,0,-4.24E-16,0,0,90,0,-285.2247907
5.957047095,-2248.389478,0,-4.17E-16,0,0,90,0,-284.9902785
5.962048814,-2249.813257,0,-4.10E-16,0,0,90,0,-284.7558872
5.967050533,-2251.235865,0,-4.03E-16,0,0,90,0,-284.5216165
5.972052252,-2252.657302,0,-3.96E-16,0,0,90,0,-284.2874664
5.97705397,-2254.07757,0,-3.89E-16,0,0,90,0,-284.0534366
5.982055689,-2255.496667,0,-3.83E-16,0,0,90,0,-283.8195271
5.987057408,-2256.914596,0,-3.76E-16,0,0,90,0,-283.5857376
5.992059127,-2258.331356,0,-3.69E-16,0,0,90,0,-283.352068
5.997060846,-2259.746949,0,-3.62E-16,0,0,90,0,-283.1185181
6.002062564,-2261.161374,0,-3.56E-16,0,0,90,0,-282.8850877
6.007064283,-2262.574633,0,-3.49E-16,0,0,90,0,-282.6517768
6.012066002,-2263.986726,0,-3.42E-16,0,0,90,0,-282.4185852
6.017067721,-2265.397654,0,-3.36E-16,0,0,90,0,-282.1855126
6.02206944,-2266.807417,0,-3.29E-16,0,0,90,0,-281.9525589
6.027071158,-2268.216015,0,-3.23E-16,0,0,90,0,-281.719724
6.032072877,-2269.62345,0,-3.16E-16,0,0,90,0,-281.4870077
6.037074596,-2271.029722,0,-3.10E-16,0,0,90,0,-281.2544099
6.042076315,-2272.434832,0,-3.04E-16,0,0,90,0,-281.0219304
6.047078034,-2273.83878,0,-2.97E-16,0,0,90,0,-280.789569
6.052079752,-2275.241566,0,-2.91E-16,0,0,90,0,-280.5573256
6.057081471,-2276.643192,0,-2.85E-16,0,0,90,0,-280.3252
6.06208319,-2278.043658,0,-2.79E-16,0,0,90,0,-280.0931921
6.067084909,-2279.442965,0,-2.73E-16,0,0,90,0,-279.8613017
6.072086628,-2280.841112,0,-2.67E-16,0,0,90,0,-279.6295286
6.077088347,-2282.238102,0,-2.61E-16,0,0,90,0,-279.3978727
6.082090065,-2283.633934,0,-2.56E-16,0,0,90,0,-279.1663339
6.087091784,-2285.028608,0,-2.50E-16,0,0,90,0,-278.934912
6.092093503,-2286.422126,0,-2.44E-16,0,0,90,0,-278.7036067
6.097095222,-2287.814488,0,-2.39E-16,0,0,90,0,-278.4724181
6.102096941,-2289.205695,0,-2.34E-16,0,0,90,0,-278.2413459
6.107098659,-2290.595747,0,-2.28E-16,0,0,90,0,-278.0103899
6.112100378,-2291.984645,0,-2.23E-16,0,0,90,0,-277.77955
6.117102097,-2293.372389,0,-2.18E-16,0,0,90,0,-277.5488261
6.122103816,-2294.75898,0,-2.13E-16,0,0,90,0,-277.318218
6.127105535,-2296.144418,0,-2.08E-16,0,0,90,0,-277.0877255
6.132107253,-2297.528705,0,-2.03E-16,0,0,90,0,-276.8573485
6.137108972,-2298.911841,0,-1.99E-16,0,0,90,0,-276.6270868
6.142110691,-2300.293825,0,-1.94E-16,0,0,90,0,-276.3969404
6.14711241,-2301.67466,0,-1.90E-16,0,0,90,0,-276.1669089
6.152114129,-2303.054345,0,-1.85E-16,0,0,90,0,-275.9369923
6.157115847,-2304.432881,0,-1.81E-16,0,0,90,0,-275.7071905
6.162117566,-2305.810268,0,-1.77E-16,0,0,90,0,-275.4775032
6.167119285,-2307.186508,0,-1.73E-16,0,0,90,0,-275.2479303
6.172121004,-2308.5616,0,-1.69E-16,0,0,90,0,-275.0184717
6.177122723,-2309.935546,0,-1.65E-16,0,0,90,0,-274.7891272
6.182124441,-2311.308345,0,-1.62E-16,0,0,90,0,-274.5598967
6.18712616,-2312.679999,0,-1.58E-16,0,0,90,0,-274.33078
6.192127879,-2314.050508,0,-1.55E-16,0,0,90,0,-274.1017769
6.197129598,-2315.419873,0,-1.52E-16,0,0,90,0,-273.8728874
6.202131317,-2316.788093,0,-1.48E-16,0,0,90,0,-273.6441111
6.207133035,-2318.15517,0,-1.45E-16,0,0,90,0,-273.4154481
6.212134754,-2319.521105,0,-1.43E-16,0,0,90,0,-273.1868982
6.217136473,-2320.885897,0,-1.40E-16,0,0,90,0,-272.9584611
6.222138192,-2322.249548,0,-1.37E-16,0,0,90,0,-272.7301368
6.227139911,-2323.612058,0,-1.35E-16,0,0,90,0,-272.5019252
6.232141629,-2324.973427,0,-1.32E-16,0,0,90,0,-272.2738259
6.237143348,-2326.333656,0,-1.30E-16,0,0,90,0,-272.045839
6.242145067,-2327.692746,0,-1.28E-16,0,0,90,0,-271.8179642
6.247146786,-2329.050697,0,-1.26E-16,0,0,90,0,-271.5902014
6.252148505,-2330.407509,0,-1.25E-16,0,0,90,0,-271.3625505
6.257150223,-2331.763185,0,-1.23E-16,0,0,90,0,-271.1350113
6.262151942,-2333.117722,0,-1.21E-16,0,0,90,0,-270.9075837
6.267153661,-2334.471124,0,-1.20E-16,0,0,90,0,-270.6802674
6.27215538,-2335.823389,0,-1.19E-16,0,0,90,0,-270.4530624
6.277157099,-2337.174519,0,-1.18E-16,0,0,90,0,-270.2259686
6.282158817,-2338.524514,0,-1.17E-16,0,0,90,0,-269.9989857
6.287160536,-2339.873374,0,-1.16E-16,0,0,90,0,-269.7721136
6.292162255,-2341.221101,0,-1.15E-16,0,0,90,0,-269.5453522
6.297163974,-2342.567695,0,-1.15E-16,0,0,90,0,-269.3187014
6.302165693,-2343.913156,0,-1.14E-16,0,0,90,0,-269.0921609
6.307167411,-2345.257484,0,-1.14E-16,0,0,90,0,-268.8657306
6.31216913,-2346.600681,0,-1.14E-16,0,0,90,0,-268.6394104
6.317170849,-2347.942747,0,-1.14E-16,0,0,90,0,-268.4132002
6.322172568,-2349.283683,0,-1.14E-16,0,0,90,0,-268.1870998
6.327174287,-2350.623488,0,-1.14E-16,0,0,90,0,-267.961109
6.332176006,-2351.962164,0,-1.15E-16,0,0,90,0,-267.7352277
6.337177724,-2353.299712,0,-1.15E-16,0,0,90,0,-267.5094558
6.342179443,-2354.636131,0,-1.16E-16,0,0,90,0,-267.2837931
6.347181162,-2355.971422,0,-1.17E-16,0,0,90,0,-267.0582395
6.352182881,-2357.305586,0,-1.18E-16,0,0,90,0,-266.8327947
6.3571846,-2358.638623,0,-1.19E-16,0,0,90,0,-266.6074588
6.362186318,-2359.970534,0,-1.20E-16,0,0,90,0,-266.3822315
6.367188037,-2361.30132,0,-1.21E-16,0,0,90,0,-266.1571127
6.372189756,-2362.63098,0,-1.23E-16,0,0,90,0,-265.9321022
6.377191475,-2363.959516,0,-1.24E-16,0,0,90,0,-265.7072
6.382193194,-2365.286928,0,-1.26E-16,0,0,90,0,-265.4824058
6.387194912,-2366.613217,0,-1.28E-16,0,0,90,0,-265.2577195
6.392196631,-2367.938383,0,-1.30E-16,0,0,90,0,-265.033141
6.39719835,-2369.262426,0,-1.32E-16,0,0,90,0,-264.8086701
6.402200069,-2370.585348,0,-1.34E-16,0,0,90,0,-264.5843067
6.407201788,-2371.907148,0,-1.37E-16,0,0,90,0,-264.3600507
6.412203506,-2373.227827,0,-1.39E-16,0,0,90,0,-264.1359018
6.417205225,-2374.547387,0,-1.42E-16,0,0,90,0,-263.9118601
6.422206944,-2375.865826,0,-1.44E-16,0,0,90,0,-263.6879252
6.427208663,-2377.183147,0,-1.47E-16,0,0,90,0,-263.4640971
6.432210382,-2378.499349,0,-1.50E-16,0,0,90,0,-263.2403757
6.4372121,-2379.814432,0,-1.53E-16,0,0,90,0,-263.0167607
6.442213819,-2381.128399,0,-1.56E-16,0,0,90,0,-262.7932521
6.447215538,-2382.441248,0,-1.60E-16,0,0,90,0,-262.5698497
6.452217257,-2383.752981,0,-1.63E-16,0,0,90,0,-262.3465534
6.457218976,-2385.063598,0,-1.67E-16,0,0,90,0,-262.123363
6.462220694,-2386.373099,0,-1.70E-16,0,0,90,0,-261.9002784
6.467222413,-2387.681485,0,-1.74E-16,0,0,90,0,-261.6772995
6.472224132,-2388.988758,0,-1.78E-16,0,0,90,0,-261.4544261
6.477225851,-2390.294916,0,-1.82E-16,0,0,90,0,-261.231658
6.48222757,-2391.599961,0,-1.86E-16,0,0,90,0,-261.0089952
6.487229288,-2392.903893,0,-1.90E-16,0,0,90,0,-260.7864375
6.492231007,-2394.206713,0,-1.94E-16,0,0,90,0,-260.5639847
6.497232726,-2395.508421,0,-1.98E-16,0,0,90,0,-260.3416367
6.502234445,-2396.809018,0,-2.02E-16,0,0,90,0,-260.1193934
6.507236164,-2398.108504,0,-2.07E-16,0,0,90,0,-259.8972547
6.512237882,-2399.40688,0,-2.11E-16,0,0,90,0,-259.6752203
6.517239601,-2400.704147,0,-2.16E-16,0,0,90,0,-259.4532903
6.52224132,-2402.000304,0,-2.21E-16,0,0,90,0,-259.2314643
6.527243039,-2403.295353,0,-2.26E-16,0,0,90,0,-259.0097423
6.532244758,-2404.589294,0,-2.30E-16,0,0,90,0,-258.7881242
6.537246476,-2405.882127,0,-2.35E-16,0,0,90,0,-258.5666097
6.542248195,-2407.173853,0,-2.40E-16,0,0,90,0,-258.3451989
6.547249914,-2408.464472,0,-2.45E-16,0,0,90,0,-258.1238915
6.552251633,-2409.753985,0,-2.51E-16,0,0,90,0,-257.9026874
6.557253352,-2411.042393,0,-2.56E-16,0,0,90,0,-257.6815864
6.56225507,-2412.329696,0,-2.61E-16,0,0,90,0,-257.4605885
6.567256789,-2413.615895,0,-2.66E-16,0,0,90,0,-257.2396934
6.572258508,-2414.900989,0,-2.72E-16,0,0,90,0,-257.0189011
6.577260227,-2416.18498,0,-2.77E-16,0,0,90,0,-256.7982115
6.582261946,-2417.467868,0,-2.83E-16,0,0,90,0,-256.5776243
6.587263664,-2418.749654,0,-2.88E-16,0,0,90,0,-256.3571394
6.592265383,-2420.030338,0,-2.94E-16,0,0,90,0,-256.1367568
6.597267102,-2421.30992,0,-3.00E-16,0,0,90,0,-255.9164762
6.602268821,-2422.588402,0,-3.05E-16,0,0,90,0,-255.6962976
6.60727054,-2423.865783,0,-3.11E-16,0,0,90,0,-255.4762208
6.612272259,-2425.142064,0,-3.17E-16,0,0,90,0,-255.2562457
6.617273977,-2426.417246,0,-3.23E-16,0,0,90,0,-255.0363721
6.622275696,-2427.691329,0,-3.29E-16,0,0,90,0,-254.8165999
6.627277415,-2428.964314,0,-3.35E-16,0,0,90,0,-254.5969289
6.632279134,-2430.2362,0,-3.40E-16,0,0,90,0,-254.3773591
6.637280853,-2431.50699,0,-3.46E-16,0,0,90,0,-254.1578903
6.642282571,-2432.776683,0,-3.52E-16,0,0,90,0,-253.9385224
6.64728429,-2434.045279,0,-3.58E-16,0,0,90,0,-253.7192552
6.652286009,-2435.312779,0,-3.64E-16,0,0,90,0,-253.5000886
6.657287728,-2436.579184,0,-3.71E-16,0,0,90,0,-253.2810225
6.662289447,-2437.844495,0,-3.77E-16,0,0,90,0,-253.0620567
6.667291165,-2439.108711,0,-3.83E-16,0,0,90,0,-252.8431911
6.672292884,-2440.371833,0,-3.89E-16,0,0,90,0,-252.6244256
6.677294603,-2441.633862,0,-3.95E-16,0,0,90,0,-252.40576
6.682296322,-2442.894798,0,-4.01E-16,0,0,90,0,-252.1871942
6.687298041,-2444.154641,0,-4.07E-16,0,0,90,0,-251.9687281
6.692299759,-2445.413393,0,-4.13E-16,0,0,90,0,-251.7503615
6.697301478,-2446.671053,0,-4.19E-16,0,0,90,0,-251.5320943
6.702303197,-2447.927623,0,-4.25E-16,0,0,90,0,-251.3139265
6.707304916,-2449.183102,0,-4.32E-16,0,0,90,0,-251.0958577
6.712306635,-2450.437492,0,-4.38E-16,0,0,90,0,-250.877888
6.717308353,-2451.690792,0,-4.44E-16,0,0,90,0,-250.6600172
6.722310072,-2452.943003,0,-4.50E-16,0,0,90,0,-250.4422451
6.727311791,-2454.194126,0,-4.56E-16,0,0,90,0,-250.2245716
6.73231351,-2455.444161,0,-4.62E-16,0,0,90,0,-250.0069967
6.737315229,-2456.693109,0,-4.68E-16,0,0,90,0,-249.7895201
6.742316947,-2457.940969,0,-4.74E-16,0,0,90,0,-249.5721417
6.747318666,-2459.187744,0,-4.80E-16,0,0,90,0,-249.3548615
6.752320385,-2460.433432,0,-4.86E-16,0,0,90,0,-249.1376792
6.757322104,-2461.678035,0,-4.92E-16,0,0,90,0,-248.9205948
6.762323823,-2462.921553,0,-4.98E-16,0,0,90,0,-248.703608
6.767325541,-2464.163987,0,-5.04E-16,0,0,90,0,-248.4867189
6.77232726,-2465.405336,0,-5.10E-16,0,0,90,0,-248.2699272
6.777328979,-2466.645602,0,-5.16E-16,0,0,90,0,-248.0532329
6.782330698,-2467.884786,0,-5.22E-16,0,0,90,0,-247.8366357
6.787332417,-2469.122886,0,-5.27E-16,0,0,90,0,-247.6201356
6.792334135,-2470.359905,0,-5.33E-16,0,0,90,0,-247.4037325
6.797335854,-2471.595842,0,-5.39E-16,0,0,90,0,-247.1874262
6.802337573,-2472.830698,0,-5.44E-16,0,0,90,0,-246.9712166
6.807339292,-2474.064474,0,-5.50E-16,0,0,90,0,-246.7551035
6.812341011,-2475.297169,0,-5.56E-16,0,0,90,0,-246.5390868
6.817342729,-2476.528785,0,-5.61E-16,0,0,90,0,-246.3231665
6.822344448,-2477.759322,0,-5.66E-16,0,0,90,0,-246.1073423
6.827346167,-2478.98878,0,-5.72E-16,0,0,90,0,-245.8916142
6.832347886,-2480.21716,0,-5.77E-16,0,0,90,0,-245.6759821
6.837349605,-2481.444462,0,-5.83E-16,0,0,90,0,-245.4604457
6.842351323,-2482.670687,0,-5.88E-16,0,0,90,0,-245.245005
6.847353042,-2483.895835,0,-5.93E-16,0,0,90,0,-245.0296598
6.852354761,-2485.119907,0,-5.98E-16,0,0,90,0,-244.81441
6.85735648,-2486.342903,0,-6.03E-16,0,0,90,0,-244.5992556
6.862358199,-2487.564824,0,-6.08E-16,0,0,90,0,-244.3841963
6.867359917,-2488.785671,0,-6.13E-16,0,0,90,0,-244.169232
6.872361636,-2490.005442,0,-6.18E-16,0,0,90,0,-243.9543627
6.877363355,-2491.22414,0,-6.23E-16,0,0,90,0,-243.7395881
6.882365074,-2492.441765,0,-6.28E-16,0,0,90,0,-243.5249082
6.887366793,-2493.658317,0,-6.32E-16,0,0,90,0,-243.3103229
6.892368512,-2494.873796,0,-6.37E-16,0,0,90,0,-243.095832
6.89737023,-2496.088203,0,-6.41E-16,0,0,90,0,-242.8814353
6.902371949,-2497.301539,0,-6.46E-16,0,0,90,0,-242.6671328
6.907373668,-2498.513803,0,-6.50E-16,0,0,90,0,-242.4529244
6.912375387,-2499.724997,0,-6.54E-16,0,0,90,0,-242.2388099
6.917377106,-2500.935121,0,-6.59E-16,0,0,90,0,-242.0247891
6.922378824,-2502.144175,0,-6.63E-16,0,0,90,0,-241.8108621
6.927380543,-2503.352161,0,-6.67E-16,0,0,90,0,-241.5970286
6.932382262,-2504.559077,0,-6.71E-16,0,0,90,0,-241.3832885
6.937383981,-2505.764925,0,-6.75E-16,0,0,90,0,-241.1696417
6.9423857,-2506.969706,0,-6.79E-16,0,0,90,0,-240.956088
6.947387418,-2508.173419,0,-6.82E-16,0,0,90,0,-240.7426275
6.952389137,-2509.376065,0,-6.86E-16,0,0,90,0,-240.5292598
6.957390856,-2510.577645,0,-6.90E-16,0,0,90,0,-240.315985
6.962392575,-2511.778159,0,-6.93E-16,0,0,90,0,-240.1028028
6.967394294,-2512.977608,0,-6.96E-16,0,0,90,0,-239.8897132
6.972396012,-2514.175991,0,-7.00E-16,0,0,90,0,-239.6767161
6.977397731,-2515.37331,0,-7.03E-16,0,0,90,0,-239.4638112
6.98239945,-2516.569565,0,-7.06E-16,0,0,90,0,-239.2509986
6.987401169,-2517.764757,0,-7.09E-16,0,0,90,0,-239.038278
6.992402888,-2518.958885,0,-7.12E-16,0,0,90,0,-238.8256494
6.997404606,-2520.15195,0,-7.15E-16,0,0,90,0,-238.6131126
7.002406325,-2521.343954,0,-7.18E-16,0,0,90,0,-238.4006675
7.007408044,-2522.534895,0,-7.20E-16,0,0,90,0,-238.188314
7.012409763,-2523.724776,0,-7.23E-16,0,0,90,0,-237.976052
7.017411482,-2524.913595,0,-7.25E-16,0,0,90,0,-237.7638813
7.0224132,-2526.101354,0,-7.28E-16,0,0,90,0,-237.5518018
7.027414919,-2527.288053,0,-7.30E-16,0,0,90,0,-237.3398134
7.032416638,-2528.473693,0,-7.32E-16,0,0,90,0,-237.1279161
7.037418357,-2529.658273,0,-7.35E-16,0,0,90,0,-236.9161095
7.042420076,-2530.841795,0,-7.37E-16,0,0,90,0,-236.7043938
7.047421794,-2532.024259,0,-7.38E-16,0,0,90,0,-236.4927686
7.052423513,-2533.205665,0,-7.40E-16,0,0,90,0,-236.281234
7.057425232,-2534.386014,0,-7.42E-16,0,0,90,0,-236.0697897
7.062426951,-2535.565306,0,-7.44E-16,0,0,90,0,-235.8584357
7.06742867,-2536.743542,0,-7.45E-16,0,0,90,0,-235.6471719
7.072430388,-2537.920722,0,-7.47E-16,0,0,90,0,-235.435998
7.077432107,-2539.096847,0,-7.48E-16,0,0,90,0,-235.2249141
7.082433826,-2540.271916,0,-7.49E-16,0,0,90,0,-235.01392
7.087435545,-2541.445931,0,-7.51E-16,0,0,90,0,-234.8030155
7.092437264,-2542.618892,0,-7.52E-16,0,0,90,0,-234.5922006
7.097438982,-2543.7908,0,-7.53E-16,0,0,90,0,-234.3814751
7.102440701,-2544.961654,0,-7.54E-16,0,0,90,0,-234.170839
7.10744242,-2546.131455,0,-7.54E-16,0,0,90,0,-233.960292
7.112444139,-2547.300205,0,-7.55E-16,0,0,90,0,-233.7498341
7.117445858,-2548.467902,0,-7.56E-16,0,0,90,0,-233.5394652
7.122447576,-2549.634548,0,-7.56E-16,0,0,90,0,-233.3291851
7.127449295,-2550.800143,0,-7.57E-16,0,0,90,0,-233.1189937
7.132451014,-2551.964687,0,-7.57E-16,0,0,90,0,-232.9088909
7.137452733,-2553.128182,0,-7.57E-16,0,0,90,0,-232.6988767
7.142454452,-2554.290626,0,-7.57E-16,0,0,90,0,-232.4889508
7.147456171,-2555.452022,0,-7.57E-16,0,0,90,0,-232.2791132
7.152457889,-2556.612369,0,-7.57E-16,0,0,90,0,-232.0693637
7.157459608,-2557.771667,0,-7.57E-16,0,0,90,0,-231.8597022
7.162461327,-2558.929918,0,-7.57E-16,0,0,90,0,-231.6501286
7.167463046,-2560.087121,0,-7.57E-16,0,0,90,0,-231.4406429
7.172464765,-2561.243277,0,-7.56E-16,0,0,90,0,-231.2312448
7.177466483,-2562.398387,0,-7.56E-16,0,0,90,0,-231.0219342
7.182468202,-2563.552451,0,-7.55E-16,0,0,90,0,-230.8127111
7.187469921,-2564.705469,0,-7.55E-16,0,0,90,0,-230.6035754
7.19247164,-2565.857441,0,-7.54E-16,0,0,90,0,-230.3945268
7.197473359,-2567.008369,0,-7.53E-16,0,0,90,0,-230.1855653
7.202475077,-2568.158252,0,-7.52E-16,0,0,90,0,-229.9766909
7.207476796,-2569.307092,0,-7.51E-16,0,0,90,0,-229.7679033
7.212478515,-2570.454888,0,-7.50E-16,0,0,90,0,-229.5592024
7.217480234,-2571.601641,0,-7.49E-16,0,0,90,0,-229.3505882
7.222481953,-2572.747351,0,-7.48E-16,0,0,90,0,-229.1420605
7.227483671,-2573.892019,0,-7.47E-16,0,0,90,0,-228.9336192
7.23248539,-2575.035646,0,-7.45E-16,0,0,90,0,-228.7252642
7.237487109,-2576.178231,0,-7.44E-16,0,0,90,0,-228.5169953
7.242488828,-2577.319775,0,-7.42E-16,0,0,90,0,-228.3088126
7.247490547,-2578.460278,0,-7.41E-16,0,0,90,0,-228.1007158
7.252492265,-2579.599742,0,-7.39E-16,0,0,90,0,-227.8927048
7.257493984,-2580.738166,0,-7.37E-16,0,0,90,0,-227.6847796
7.262495703,-2581.87555,0,-7.35E-16,0,0,90,0,-227.4769399
7.267497422,-2583.011896,0,-7.33E-16,0,0,90,0,-227.2691858
7.272499141,-2584.147204,0,-7.31E-16,0,0,90,0,-227.061517
7.277500859,-2585.281474,0,-7.29E-16,0,0,90,0,-226.8539335
7.282502578,-2586.414706,0,-7.27E-16,0,0,90,0,-226.6464352
7.287504297,-2587.546901,0,-7.25E-16,0,0,90,0,-226.4390219
7.292506016,-2588.678059,0,-7.23E-16,0,0,90,0,-226.2316936
7.297507735,-2589.808182,0,-7.21E-16,0,0,90,0,-226.02445
7.302509453,-2590.937268,0,-7.18E-16,0,0,90,0,-225.8172912
7.307511172,-2592.065319,0,-7.16E-16,0,0,90,0,-225.610217
7.312512891,-2593.192335,0,-7.13E-16,0,0,90,0,-225.4032272
7.31751461,-2594.318317,0,-7.11E-16,0,0,90,0,-225.1963219
7.322516329,-2595.443264,0,-7.08E-16,0,0,90,0,-224.9895007
7.327518047,-2596.567178,0,-7.05E-16,0,0,90,0,-224.7827638
7.332519766,-2597.690059,0,-7.02E-16,0,0,90,0,-224.5761108
7.337521485,-2598.811906,0,-7.00E-16,0,0,90,0,-224.3695418
7.342523204,-2599.932722,0,-6.97E-16,0,0,90,0,-224.1630566
7.347524923,-2601.052505,0,-6.94E-16,0,0,90,0,-223.9566551
7.352526641,-2602.171257,0,-6.91E-16,0,0,90,0,-223.7503372
7.35752836,-2603.288977,0,-6.88E-16,0,0,90,0,-223.5441028
7.362530079,-2604.405667,0,-6.85E-16,0,0,90,0,-223.3379517
7.367531798,-2605.521326,0,-6.82E-16,0,0,90,0,-223.1318839
7.372533517,-2606.635956,0,-6.79E-16,0,0,90,0,-222.9258993
7.377535235,-2607.749556,0,-6.75E-16,0,0,90,0,-222.7199977
7.382536954,-2608.862127,0,-6.72E-16,0,0,90,0,-222.514179
