time,altitude,Vertical velocity (m/s),Vertical acceleration (m/s�),Total velocity (m/s),Total acceleration (m/s�),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (�),Lateral velocity (m/s),Lateral acceleration (m/s�),Latitude (�),Longitude (�),Gravitational acceleration (m/s�),Angle of attack (�),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg�m�),Rotational moment of inertia (kg�m�),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),thrust,Drag force (N),CD,Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Side force coefficient (?),Roll moment coefficient (?),Roll forcing coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Coriolis acceleration (m/s�),Reference length (cm),Reference area (cm�),Vertical orientation (zenith) (�),Lateral orientation (azimuth) (�),Wind velocity (m/s),Air temperature (�C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
1.9993,833.63,341.38,-6857.2,341.99,6859.3,17.038,-0.0049991,17.038,-0.016811,6.6392,170.6,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,1.0145,10134731,0,3737.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.043784,NaN,NaN,NaN,NaN,1.8639,9.5816,917.34,337.11,7.2894E-05,0.10902
1.9993,833.66,340.88,-6837.1,341.49,6839.3,17.038,-0.0050002,17.038,-0.016815,6.6267,170.1,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,1.013,10120000,0,3726.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.04372,NaN,NaN,NaN,NaN,1.8639,9.5814,917.33,337.11,7.3107E-05,0.10903
1.9994,833.68,340.38,-6817.1,340.99,6819.3,17.039,-0.0050012,17.039,-0.016818,6.6143,169.6,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,1.0115,10105055,0,3715.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.043656,NaN,NaN,NaN,NaN,1.8638,9.5812,917.33,337.11,7.3322E-05,0.10904
1.9995,833.71,339.88,-6797.2,340.49,6799.3,17.039,-0.0050023,17.039,-0.016821,6.6019,169.1,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,1.01,10090000,0,3704.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.043592,NaN,NaN,NaN,NaN,1.8637,9.5811,917.33,337.11,7.3537E-05,0.10905
1.9996,833.73,339.38,-6777.2,339.99,6779.3,17.04,-0.0050034,17.04,-0.016824,6.5894,168.6,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,1.0085,10075379,0,3694.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.043528,NaN,NaN,NaN,NaN,1.8636,9.5809,917.32,337.1,7.3754E-05,0.10906
1.9996,833.76,338.88,-6757.3,339.49,6759.4,17.04,-0.0050045,17.04,-0.016827,6.577,168.11,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,1.0071,10060542,0,3683.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.043464,NaN,NaN,NaN,NaN,1.8635,9.5807,917.32,337.1,7.3971E-05,0.10906
1.9997,833.78,338.38,-6737.5,338.99,6739.5,17.041,-0.0050056,17.041,-0.016831,6.5646,167.61,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,1.0056,10045704,0,3672.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0434,NaN,NaN,NaN,NaN,1.8635,9.5806,917.32,337.1,7.4189E-05,0.10907
1.9998,833.81,337.88,-6717.6,338.49,6719.7,17.041,-0.0050067,17.041,-0.016834,6.5521,167.11,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,1.0041,10030866,0,3661.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.043336,NaN,NaN,NaN,NaN,1.8634,9.5804,917.32,337.1,7.4408E-05,0.10908
1.9999,833.83,337.38,-6697.8,337.99,6699.9,17.042,-0.0050078,17.042,-0.016837,6.5397,166.62,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,1.0026,10016029,0,3650.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.043272,NaN,NaN,NaN,NaN,1.8633,9.5803,917.31,337.1,7.4628E-05,0.10909
1.9999,833.86,336.88,-6678,337.49,6680.1,17.042,-0.0050089,17.042,-0.01684,6.5273,166.12,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,1.0011,10001191,0,3639.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.043208,NaN,NaN,NaN,NaN,1.8632,9.5801,917.31,337.1,7.485E-05,0.1091
2,833.88,336.38,-6658.2,336.99,6660.3,17.043,-0.00501,17.043,-0.016843,6.5148,165.63,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.99965,9986354,0,3629.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.043144,NaN,NaN,NaN,NaN,1.8632,9.5799,917.31,337.1,7.5072E-05,0.10911
2.0001,833.91,335.88,-6638.5,336.49,6640.6,17.043,-0.0050111,17.043,-0.016847,6.5024,165.14,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.99817,9971516,0,3618.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.04308,NaN,NaN,NaN,NaN,1.8632,9.5798,917.31,337.1,7.5295E-05,0.10912
2.0002,833.93,335.38,-6618.8,335.99,6620.9,17.044,-0.0050122,17.044,-0.01685,6.49,164.65,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.99668,9956679,0,3607.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.043016,NaN,NaN,NaN,NaN,1.8635,9.5796,917.3,337.1,7.5519E-05,0.10913
2.0002,833.96,334.88,-6599.1,335.49,6601.2,17.044,-0.0050134,17.044,-0.016853,6.4775,164.17,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.9952,9941842,0,3596.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.042952,NaN,NaN,NaN,NaN,1.8638,9.5794,917.3,337.1,7.5744E-05,0.10914
2.0003,833.98,334.38,-6579.5,334.99,6581.5,17.044,-0.0050145,17.044,-0.016856,6.4651,163.69,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.99372,9927005,0,3586.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.042888,NaN,NaN,NaN,NaN,1.8641,9.5793,917.3,337.1,7.597E-05,0.10914
2.0004,834.01,333.88,-6559.9,334.49,6561.9,17.045,-0.0050156,17.045,-0.01686,6.4527,163.21,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.99224,9912168,0,3575.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.042824,NaN,NaN,NaN,NaN,1.8644,9.5791,917.29,337.1,7.6197E-05,0.10915
2.0005,834.03,333.38,-6540.3,333.99,6542.3,17.045,-0.0050167,17.045,-0.016863,6.4402,162.72,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.99075,9897330,0,3564.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.04276,NaN,NaN,NaN,NaN,1.8647,9.5789,917.29,337.1,7.6426E-05,0.10916
2.0005,834.06,332.88,-6520.7,333.49,6522.8,17.046,-0.0050178,17.046,-0.016866,6.4278,162.24,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.98927,9882493,0,3554,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.042696,NaN,NaN,NaN,NaN,1.865,9.5788,917.29,337.1,7.6655E-05,0.10917
2.0006,834.09,332.38,-6501.2,332.99,6503.2,17.046,-0.0050189,17.046,-0.016869,6.4154,161.76,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.98779,9867656,0,3543.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.042632,NaN,NaN,NaN,NaN,1.8653,9.5786,917.29,337.1,7.6885E-05,0.10918
2.0007,834.11,331.88,-6481.7,332.49,6483.7,17.047,-0.00502,17.047,-0.016873,6.4029,161.28,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.9863,9852819,0,3532.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.042568,NaN,NaN,NaN,NaN,1.8656,9.5784,917.28,337.1,7.7116E-05,0.10931
2.0008,834.14,331.38,-6462.2,331.99,6464.3,17.047,-0.0050212,17.047,-0.016876,6.3905,160.8,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.98482,9837982,0,3522.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.042504,NaN,NaN,NaN,NaN,1.8659,9.5783,917.28,337.1,7.7348E-05,0.10938
2.0009,834.16,330.88,-6442.8,331.49,6444.8,17.048,-0.0050223,17.048,-0.016879,6.378,160.33,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.98334,9823145,0,3511.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.04244,NaN,NaN,NaN,NaN,1.8662,9.5781,917.28,337.1,7.7582E-05,0.10939
2.0009,834.19,330.38,-6423.4,330.99,6425.4,17.048,-0.0050234,17.048,-0.016882,6.3656,159.85,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.98185,9808309,0,3500.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.042376,NaN,NaN,NaN,NaN,1.8665,9.5779,917.27,337.1,7.7816E-05,0.1094
2.001,834.21,329.88,-6404,330.49,6406,17.049,-0.0050245,17.049,-0.016886,6.3532,159.37,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.98037,9793472,0,3490.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.042312,NaN,NaN,NaN,NaN,1.8668,9.5778,917.27,337.1,7.8052E-05,0.10943
2.0011,834.24,329.38,-6384.7,329.99,6386.7,17.049,-0.0050257,17.049,-0.016889,6.3407,158.9,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.97889,9778635,0,3479.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.042248,NaN,NaN,NaN,NaN,1.8671,9.5776,917.27,337.1,7.8288E-05,0.10945
2.0012,834.27,328.88,-6365.4,329.49,6367.3,17.05,-0.0050268,17.05,-0.016892,6.3283,158.42,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.97741,9763798,0,3469.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.042184,NaN,NaN,NaN,NaN,1.8674,9.5774,917.27,337.1,7.8526E-05,0.10946
2.0012,834.29,328.38,-6346.1,328.99,6348,17.05,-0.0050279,17.05,-0.016896,6.3158,157.95,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.97592,9748961,0,3458.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.04212,NaN,NaN,NaN,NaN,1.8678,9.5773,917.26,337.1,7.8765E-05,0.10947
2.0013,834.32,327.88,-6326.8,328.49,6328.8,17.051,-0.005029,17.051,-0.016899,6.3034,157.47,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.97444,9734124,0,3448.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.042056,NaN,NaN,NaN,NaN,1.8681,9.5771,917.26,337.1,7.9004E-05,0.10948
2.0014,834.34,327.38,-6307.6,327.99,6309.5,17.051,-0.0050302,17.051,-0.016902,6.291,157,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.97296,9719288,0,3437.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.041992,NaN,NaN,NaN,NaN,1.8684,9.5769,917.26,337.1,7.9245E-05,0.10949
2.0015,834.37,326.88,-6288.4,327.49,6290.3,17.052,-0.0050313,17.052,-0.016906,6.2785,156.53,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.97147,9704451,0,3427.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.041928,NaN,NaN,NaN,NaN,1.8687,9.5768,917.25,337.1,7.9487E-05,0.1095
2.0016,834.4,326.39,-6269.2,326.99,6271.1,17.052,-0.0050324,17.052,-0.016909,6.2661,156.06,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.96999,9689614,0,3416.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.041864,NaN,NaN,NaN,NaN,1.869,9.5766,917.25,337.1,7.973E-05,0.10951
2.0016,834.42,325.89,-6250.1,326.49,6252,17.053,-0.0050336,17.053,-0.016912,6.2536,155.59,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.96851,9674778,0,3406.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0418,NaN,NaN,NaN,NaN,1.8693,9.5764,917.25,337.1,7.9975E-05,0.10952
2.0017,834.45,325.39,-6230.9,325.99,6232.9,17.053,-0.0050347,17.053,-0.016916,6.2412,155.11,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.96703,9659941,0,3395.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.041736,NaN,NaN,NaN,NaN,1.8696,9.5763,917.24,337.1,8.022E-05,0.10954
2.0018,834.47,324.89,-6211.9,325.49,6213.8,17.054,-0.0050359,17.054,-0.016919,6.2287,154.65,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.96554,9645105,0,3385.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.041672,NaN,NaN,NaN,NaN,1.87,9.5761,917.24,337.1,8.0466E-05,0.10955
2.0019,834.5,324.39,-6192.8,324.99,6194.7,17.054,-0.005037,17.054,-0.016922,6.2163,154.18,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.96406,9630268,0,3375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.041608,NaN,NaN,NaN,NaN,1.8703,9.5759,917.24,337.1,8.0714E-05,0.10957
2.002,834.53,323.89,-6173.8,324.49,6175.7,17.055,-0.0050382,17.055,-0.016926,6.2039,153.71,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.96258,9615432,0,3364.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.041544,NaN,NaN,NaN,NaN,1.8706,9.5757,917.24,337.1,8.0963E-05,0.10958
2.002,834.55,323.39,-6154.8,323.99,6156.7,17.055,-0.0050393,17.055,-0.016929,6.1914,153.24,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.96109,9600595,0,3354.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.04148,NaN,NaN,NaN,NaN,1.8709,9.5756,917.23,337.1,8.1213E-05,0.10959
2.0021,834.58,322.89,-6135.8,323.49,6137.7,17.056,-0.0050405,17.056,-0.016932,6.179,152.78,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.95961,9585759,0,3343.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.041416,NaN,NaN,NaN,NaN,1.8712,9.5754,917.23,337.1,8.1464E-05,0.1096
2.0022,834.61,322.39,-6116.9,322.99,6118.8,17.056,-0.0050416,17.056,-0.016936,6.1665,152.31,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.95813,9570922,0,3333.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.041351,NaN,NaN,NaN,NaN,1.8716,9.5752,917.23,337.1,8.1716E-05,0.10961
2.0023,834.63,321.89,-6098,322.49,6099.8,17.057,-0.0050428,17.057,-0.016939,6.1541,151.84,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.95665,9556086,0,3323.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.041287,NaN,NaN,NaN,NaN,1.8719,9.5751,917.22,337.1,8.1969E-05,0.10962
2.0024,834.66,321.39,-6079.1,321.99,6081,17.057,-0.0050439,17.057,-0.016942,6.1416,151.38,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.95516,9541250,0,3313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.041223,NaN,NaN,NaN,NaN,1.8722,9.5749,917.22,337.1,8.2224E-05,0.10963
2.0025,834.68,320.89,-6060.2,321.49,6062.1,17.058,-0.0050451,17.058,-0.016946,6.1292,150.92,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.95368,9526413,0,3302.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.041159,NaN,NaN,NaN,NaN,1.8726,9.5747,917.22,337.1,8.248E-05,0.10964
2.0025,834.71,320.39,-6041.4,320.99,6043.3,17.058,-0.0050462,17.058,-0.016949,6.1167,150.45,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.9522,9511577,0,3292.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.041095,NaN,NaN,NaN,NaN,1.8729,9.5745,917.22,337.1,8.2737E-05,0.10966
2.0026,834.74,319.89,-6022.6,320.49,6024.5,17.059,-0.0050474,17.059,-0.016953,6.1043,149.99,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.95071,9496741,0,3282.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.041031,NaN,NaN,NaN,NaN,1.8732,9.5744,917.21,337.1,8.2995E-05,0.10968
2.0027,834.76,319.39,-6003.9,319.99,6005.7,17.059,-0.0050486,17.059,-0.016956,6.0918,149.53,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.94923,9481905,0,3271.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.040967,NaN,NaN,NaN,NaN,1.8735,9.5742,917.21,337.1,8.3254E-05,0.10968
2.0028,834.79,318.89,-5985.1,319.49,5987,17.06,-0.0050497,17.06,-0.016959,6.0794,149.07,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.94775,9467068,0,3261.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.040903,NaN,NaN,NaN,NaN,1.8739,9.574,917.21,337.1,8.3515E-05,0.10971
2.0029,834.82,318.39,-5966.4,318.99,5968.3,17.061,-0.0050509,17.061,-0.016963,6.0669,148.61,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.94627,9452232,0,3251.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.040839,NaN,NaN,NaN,NaN,1.8742,9.5739,917.2,337.1,8.3776E-05,0.10974
2.003,834.84,317.89,-5947.7,318.49,5949.6,17.061,-0.005052,17.061,-0.016966,6.0545,148.15,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.94478,9437396,0,3241.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.040775,NaN,NaN,NaN,NaN,1.8745,9.5737,917.2,337.1,8.4039E-05,0.10975
2.003,834.87,317.39,-5929.1,317.99,5930.9,17.062,-0.0050532,17.062,-0.01697,6.042,147.69,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.9433,9422560,0,3231.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.040711,NaN,NaN,NaN,NaN,1.8749,9.5735,917.2,337.1,8.4304E-05,0.10976
2.0031,834.9,316.89,-5910.5,317.49,5912.3,17.062,-0.0050544,17.062,-0.016973,6.0296,147.23,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.94182,9407724,0,3220.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.040647,NaN,NaN,NaN,NaN,1.8752,9.5733,917.19,337.1,8.4569E-05,0.10977
2.0032,834.93,316.39,-5891.9,316.99,5893.7,17.063,-0.0050556,17.063,-0.016977,6.0171,146.78,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.94033,9392888,0,3210.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.040583,NaN,NaN,NaN,NaN,1.8755,9.5732,917.19,337.1,8.4836E-05,0.10978
2.0033,834.95,315.89,-5873.3,316.49,5875.2,17.063,-0.0050567,17.063,-0.01698,6.0047,146.32,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.93885,9378052,0,3200.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.040519,NaN,NaN,NaN,NaN,1.8759,9.573,917.19,337.1,8.5104E-05,0.10978
2.0034,834.98,315.39,-5854.8,315.99,5856.6,17.064,-0.0050579,17.064,-0.016983,5.9922,145.86,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.93737,9363216,0,3190.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.040455,NaN,NaN,NaN,NaN,1.8762,9.5728,917.19,337.1,8.5373E-05,0.1098
2.0035,835.01,314.89,-5836.3,315.49,5838.1,17.064,-0.0050591,17.064,-0.016987,5.9798,145.41,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.93588,9348380,0,3180.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.040391,NaN,NaN,NaN,NaN,1.8766,9.5726,917.18,337.1,8.5644E-05,0.10981
2.0036,835.03,314.39,-5817.8,314.99,5819.6,17.065,-0.0050603,17.065,-0.01699,5.9673,144.95,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.9344,9333544,0,3170.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.040327,NaN,NaN,NaN,NaN,1.8769,9.5725,917.18,337.1,8.5916E-05,0.10982
2.0036,835.06,313.89,-5799.4,314.49,5801.2,17.065,-0.0050615,17.065,-0.016994,5.9549,144.5,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.93292,9318709,0,3160.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.040263,NaN,NaN,NaN,NaN,1.8772,9.5723,917.18,337.1,8.6189E-05,0.10987
2.0037,835.09,313.39,-5781,313.99,5782.8,17.066,-0.0050626,17.066,-0.016997,5.9424,144.05,28.61,-80.6,9.7896,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.93144,9303873,0,3150.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.040199,NaN,NaN,NaN,NaN,1.8776,9.5721,917.17,337.1,8.6464E-05,0.10988
